,Temp_OXid,ppm,Pressure,Oxid_time,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,temp_softbake,pr_thickness,Wavelength,exp_time,lense,Thin F4,Temp_Etching,Source_Power,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,flux_rate1,flux_rate2,flux_rate3,flux_rate4,target_bool,type_dry,type_wet,Vapor_H2O,Vapor_O2
230,1161.9657577,32.85,0.209,235,14.665,15.02,20.004,200.067,90.001,91.262,1.9762140998339064,365,38266.965,0.7033392233978799,434.0,71.87899999999998,51.451,5.999998e+17,30899.82,104.486,907.0,155,3288123366666666.5,1.4025264285714286e+16,-2465837500000000.0,831649444444444.5,0,1,0,1,0
231,1121.6385574,32.68,0.214,93,15.879,14.96,20.001,195.151,89.999,93.362,1.880792862728655,405,43964.37,0.7997030238647178,223.0,70.915,51.24,6.000011e+17,31964.942000000006,104.584,885.0,156,3370564000000000.0,4992187142857143.0,-505037500000000.0,832253055555555.5,0,1,0,1,0
232,1134.2846884,29.79,0.192,101,13.499,15.066,20.001,200.691,90.0,88.57799999999997,2.0322858095289456,436,48088.62,0.8347149525016558,454.0,70.64399999999998,50.98,5.999999e+17,32318.607000000004,102.912,905.0,156,2779585400000000.0,1.0590856857142858e+16,-1665016875000000.0,832262777777777.8,0,0,1,0,1
233,978.59909469,27.5,0.204,116,17.6,14.99,19.999,200.55900000000003,90.0,93.076,1.9003181216920924,436,46117.028,0.7793981473205508,436.0,70.334,50.779,6e+17,31891.406000000006,102.015,883.0,155,2148803600000000.0,2363628571428571.5,188647500000000.0,833551111111111.1,0,0,1,0,1
234,901.2769443,35.23,0.222,42,16.391,14.970999999999998,20.003,198.578,90.0,93.485,1.881835565428972,436,47092.795999999995,0.8123688750926958,210.0,71.72,49.6,5.999995e+17,31409.106,102.6,895.0,155,1051545766666666.6,3053566714285714.5,144423125000000.0,831565555555555.5,0,0,1,1,0
235,1030.2597752999998,37.48,0.198,71,15.648,14.845,19.999,200.064,89.999,91.969,1.9529229683993623,365,39015.944999999985,0.7221445119984805,379.0,72.335,51.124,5.999995e+17,32608.352000000006,103.128,900.0,152,1614347466666666.8,1.1251747285714286e+16,-1692444062500000.0,829312222222222.2,0,0,1,0,1
236,988.92676679,39.3,0.208,122,15.332,15.085,19.998,198.171,90.001,93.953,1.9426518331090357,436,47220.98,0.8076467101363367,148.0,71.233,50.985,5.999984e+17,32496.871,104.199,916.0,159,2162731500000000.0,5538218857142857.0,-497170625000000.0,838841388888888.9,0,1,0,0,1
237,1062.2940719,32.84,0.197,49,12.277,14.911,20.004,199.6,90.0,91.194,1.85795481786178,436,47108.92799999999,0.8480906289875821,385.0,69.67,51.514,5.999982e+17,31912.056,106.428,898.0,154,4221727333333333.5,5127065714285714.0,-624624687500000.0,828735555555555.5,0,0,1,0,1
238,1091.7579434,38.41,0.188,116,13.182,15.061,19.994,203.109,90.0,96.653,1.9817802989389848,365,39038.575,0.7421037115351381,330.0,71.406,50.324,5.999991e+17,31192.302000000003,103.46,916.0,154,2207037000000000.0,-153575285714285.72,737785125000000.0,826372500000000.0,0,1,0,1,0
239,1191.9306557,38.29,0.214,140,14.011,15.118,20.0,201.376,90.001,92.781,1.8485565738020728,405,43083.9,0.8140081762599037,226.0,69.706,50.756,5.999999e+17,31265.612,105.779,884.0,154,4048607000000000.0,6796890000000000.0,-983768437500000.0,833455277777777.8,0,0,1,0,1
240,1121.284393,38.52,0.195,60,10.856,15.053,19.995,201.817,90.0,90.464,1.8594561531668563,405,43889.04,0.7760137038271846,181.0,70.399,52.379,5.99999e+17,32341.911,102.258,897.0,157,1985484000000000.0,6920622714285714.0,-802519687500000.0,836037777777777.8,0,1,0,1,0
241,1123.2130093,40.0,0.207,63,10.856,15.148,20.005,198.47,90.0,92.415,1.925585221055921,405,44193.195,0.8172803332082188,301.0,70.657,51.465,6e+17,31982.396,103.03,893.0,157,205707133333333.3,1.493075e+16,-2365853437500000.0,832358611111111.1,0,1,0,0,1
242,960.67835648,27.43,0.206,81,17.756,14.982,20.002,200.542,90.0,90.401,1.86026026278422,405,42646.095,0.7753986123236686,496.0,68.921,52.14100000000001,5.999983e+17,31768.47,104.863,896.0,155,3197758600000000.0,7912618571428571.0,-1124621875000000.0,833752777777777.8,1,1,0,0,1
243,1154.7814882,39.57,0.213,98,13.702,14.88,20.002,191.209,90.001,92.469,1.9013058587825364,436,46720.88799999999,0.8553229138262164,254.0,70.732,50.267,5.999976e+17,32163.791,100.24,908.0,158,3548804000000000.0,7400275714285714.0,-1050583125000000.0,832969722222222.2,0,1,0,1,0
244,1263.4518722,26.06,0.2,148,14.218,14.932,19.994,202.848,90.0,91.01,1.9685691762639808,405,42593.445,0.7743919111418744,431.0,71.555,50.749,6.000015e+17,31833.551,102.338,886.0,156,3522062666666666.5,7747428571428571.0,-1136936562500000.0,833297500000000.0,0,1,0,0,1
245,1048.9390979,34.48,0.205,110,17.250999999999998,15.121,20.004,193.899,90.001,95.722,1.9613951149515745,436,47168.224,0.8573968174059421,524.0,72.093,51.332,5.999989e+17,32188.226,106.191,896.0,153,3826249333333333.5,3667561428571429.0,-259416250000000.0,826218055555555.5,0,1,0,0,1
246,1176.5269061,35.99,0.209,76,12.457,14.946,19.995,197.93400000000003,90.0,90.859,1.9927513491481696,405,43841.25,0.7392655898335466,218.0,70.83800000000002,51.547,6.000016e+17,32228.325,102.064,891.0,158,2066759333333332.8,-657971857142857.1,835649593750000.0,835204444444444.5,0,1,0,1,0
247,1087.9393199,36.98,0.198,173,14.789,15.015999999999998,20.001,199.825,90.00200000000002,90.944,1.8887365007641777,405,43712.055,0.7403548219035346,130.0,70.163,51.008,5.999995e+17,30846.811,101.812,887.0,154,3168621333333333.0,1.0563255714285714e+16,-1711041875000000.0,833088888888888.9,0,1,0,1,0
248,1140.3755408,34.12,0.214,-5,16.267,15.11,20.004,200.232,89.999,94.505,1.9915090346224849,405,44556.075,0.7777752172009309,308.0,72.304,51.207,5.999986e+17,32759.266,106.709,904.0,151,4659571333333333.0,7548764285714286.0,-1186253437500000.0,830771388888888.9,1,1,0,0,1
249,1154.9725452,35.1,0.206,63,17.256,15.084,19.996,204.512,89.999,90.405,1.9419291763178377,365,39470.005,0.6735311485090051,313.0,69.559,52.078,5.999985e+17,32057.894,101.318,908.0,157,2865484333333333.0,5182399857142857.0,-498556250000000.0,828817500000000.0,0,1,0,0,1
250,978.9108347,41.78,0.209,137,12.765999999999998,15.042,19.996,202.962,90.0,89.94,1.987624945473605,436,47953.89599999999,0.94007861299594,330.0,71.345,50.984,5.999991e+17,31994.968,103.206,893.0,155,2138092133333332.8,7490852285714286.0,-924456250000000.0,836357777777777.8,0,0,1,0,1
251,1129.5856729,31.43,0.192,167,13.425999999999998,15.058,20.001,202.403,90.0,93.575,1.946673741274924,405,43443.135,0.8303927860395595,417.0,72.28399999999998,50.597,6.000002e+17,31986.81,101.812,879.0,152,2327209333333333.0,1.2113224571428572e+16,-1973611562500000.0,829978055555555.5,0,0,1,1,0
252,962.88700327,36.59,0.218,60,15.38,15.03,19.995,196.114,90.0,90.305,1.9863060488723705,365,39640.46,0.7611286390811405,317.0,70.405,52.133,5.999996e+17,31791.31,104.329,873.0,154,4751816333333333.0,5050701428571429.0,-660792812500000.0,830975000000000.0,0,0,1,0,1
253,1118.4540425,28.88,0.217,107,18.272,14.919,19.999,201.382,90.00200000000002,89.16799999999998,1.8737344371203557,365,38772.49,0.7117965159023143,476.0,71.455,51.647,6.000008e+17,30626.351,100.865,871.0,156,1584269966666666.8,1.082056e+16,-1599042500000000.0,825636111111111.1,0,1,0,0,1
254,972.85557509,37.37,0.215,141,15.023,15.139,20.008,201.343,90.001,91.432,1.930786890901872,436,47234.06,0.8606650414047001,479.0,71.92699999999998,50.861,6e+17,31950.761,103.631,898.0,153,1981146666666666.8,3088841571428571.5,43147187500000.0,833918055555555.5,0,1,0,0,1
255,1115.1566079000004,33.88,0.2,126,12.264,15.149,19.996,203.657,89.99799999999998,92.061,1.975431860235764,365,39246.26,0.6805625735333877,419.0,71.265,51.036,5.999993e+17,31352.585,103.491,909.0,155,2053238500000000.0,6403969714285714.0,-684174062500000.0,834963333333333.4,0,1,0,0,1
256,961.00982578,29.55,0.2,168,13.966,14.958,20.001,200.097,89.999,88.83,1.855876202280718,436,47606.404,0.8265794587421205,314.0,71.241,51.88399999999999,5.999985e+17,30552.557,103.142,944.0,155,1738970666666666.8,8288663857142858.0,-1081378125000000.0,830362777777777.8,0,1,0,1,0
257,1219.8371840999996,30.97,0.2,69,18.364,14.867,20.004,197.094,89.999,90.277,1.966585392539224,436,46579.187999999995,0.8016223659994449,340.0,71.52,50.234,5.999991e+17,31715.512,103.914,896.0,155,3445035000000000.0,9756032857142858.0,-1530891250000000.0,836455555555555.5,0,1,0,0,1
258,1126.3272733,36.92,0.215,101,11.582,15.126,20.01,201.454,90.001,92.552,1.885899895293521,436,47454.24,0.8726719574072035,462.0,70.756,52.004,6e+17,30474.163,101.145,898.0,156,4421111666666666.5,7486774285714286.0,-1163998437500000.0,840916666666666.6,1,1,0,0,1
259,1104.7358043,32.91,0.21600000000000005,197,15.686,15.113,19.997,198.484,90.0,91.43,1.942114405464545,405,43621.335000000014,0.7853205174195723,231.0,70.204,51.444,5.999992e+17,31692.92,102.863,931.0,157,5282999333333333.0,6208474285714286.0,-957007500000000.0,838240555555555.5,0,0,1,0,1
260,1057.8214733999996,26.11,0.202,86,14.32,15.004,20.0,197.509,89.999,92.695,1.93294709471294,436,46249.13600000001,0.7974248299070891,408.0,70.253,50.176,6.000002e+17,31037.529,101.615,920.0,155,1521226000000000.0,4888469714285714.0,-318669375000000.0,834950833333333.4,0,0,1,0,1
261,1091.3742729,33.23,0.202,177,18.581,14.952,19.996,202.54,90.0,92.866,1.88452509034944,436,46507.684,0.8562955398000667,317.0,69.54899999999999,50.507,6.000002e+17,31925.006,102.899,889.0,153,400346333333333.3,7634870428571429.0,-848205625000000.0,835931388888888.9,0,0,1,0,1
262,1138.825357,34.33,0.215,160,16.593,15.029000000000002,19.998,199.11,89.999,93.407,1.9712841657895288,436,47476.475999999995,0.7938531007610793,291.0,70.804,50.49100000000001,5.999988e+17,32001.77,102.186,908.0,154,2638483600000000.0,6857554142857143.0,-839555312500000.0,837731111111111.1,0,1,0,0,1
263,1009.1398859,38.11,0.19,64,12.880999999999998,15.129,20.003,198.235,90.0,90.651,1.9279183140206215,405,43391.295,0.7478934334956541,376.0,68.72,50.573,5.999994e+17,31568.412,103.001,902.0,156,3712705666666666.5,6173217142857143.0,-794138750000000.0,829608888888888.9,0,0,1,1,0
264,1011.1819749,31.32,0.211,168,15.648,15.112,20.001,200.916,90.001,92.391,1.9662439780948164,436,47325.62,0.8926779930305598,324.0,70.72800000000002,50.428,5.999984e+17,32672.059,104.117,879.0,152,4542345066666667.0,7078074285714286.0,-1062618125000000.0,833546666666666.6,0,1,0,0,1
265,1040.9858182,42.72,0.202,89,16.669,14.924,20.007,199.03,89.99799999999998,92.227,1.8757253417277675,436,46121.38799999999,0.8560836919983663,392.0,71.42,51.17100000000001,6.000011e+17,32628.909,98.842,919.0,155,3841569266666666.5,8125102857142858.0,-1221573125000000.0,831143333333333.4,0,0,1,0,1
266,1005.5683734,26.55,0.193,70,14.492,14.995,19.997,203.225,89.999,92.183,2.006684191929979,436,47301.204000000005,0.9020210650882676,422.0,71.777,50.628,5.999991e+17,31536.829,104.62,912.0,154,2173645333333332.8,7863315857142858.0,-1045714375000000.0,836236388888888.9,0,1,0,0,1
267,1188.1823807,34.9,0.219,147,15.441,15.003,19.999,202.543,90.0,91.319,2.008971675315496,365,39234.215,0.7805566545127935,177.0,71.626,52.309,5.999983e+17,30765.724,103.031,907.0,153,1425776266666666.8,-1583787857142857.2,1140825937500000.0,835847500000000.0,0,1,0,0,1
268,1267.4156687000002,31.08,0.201,52,15.911,15.032,19.996,205.542,90.0,93.109,1.9316155301978082,436,47371.835999999996,0.8344417756767879,288.0,70.09899999999999,50.464,6.000021e+17,30855.999,103.879,902.0,155,3270610000000000.0,1845737142857142.8,189101875000000.0,832347500000000.0,0,1,0,1,0
269,918.24283274,32.28,0.202,116,20.594,15.103,20.004,201.218,89.999,90.954,1.9219816317615293,405,43187.175,0.7993463123490123,353.0,72.14699999999998,51.299,6.000013e+17,30260.942000000006,104.194,893.0,154,2852745000000000.0,1.4541623428571428e+16,-2542884687500000.0,827967777777777.8,0,1,0,0,1
270,1165.5548423,40.23,0.194,195,12.408,15.088,19.998,200.153,90.0,90.465,2.019421553651023,365,39384.23,0.6723227738748264,398.0,71.046,51.92100000000001,6.000008e+17,32089.235,100.754,888.0,156,3913616666666666.5,1.0144511428571428e+16,-1679471562500000.0,828901388888888.9,1,0,1,0,1
271,1033.5357504,32.28,0.214,86,17.845,15.073,19.989,202.1,89.999,92.678,1.9295819669077687,405,42573.6,0.7964445143654992,330.0,69.857,51.765,5.999977e+17,31101.358,104.603,890.0,153,3472135333333333.0,1.5912814285714286e+16,-2911470312500000.0,832058888888888.9,0,0,1,0,1
272,1063.2946736,43.12,0.201,101,14.986,14.995,19.994,204.685,89.999,88.792,1.9297876016505924,365,39774.05,0.7207114705673282,324.0,71.155,50.249,5.99999e+17,31101.109,102.154,888.0,154,1323910000000000.0,5238802714285714.0,-368399062500000.0,834431388888888.9,0,0,1,0,1
273,960.02452606,27.12,0.207,20,16.722,14.997,20.0,197.183,90.0,91.604,1.8421424848640944,436,47589.835999999996,0.8569350812712513,146.0,71.468,51.218,5.999978e+17,31914.677000000003,103.802,904.0,153,1105415600000000.0,5314867428571429.0,-357839062500000.0,838093055555555.5,0,1,0,1,0
274,984.76270736,33.44,0.207,88,13.694,15.109000000000002,20.0,199.096,90.0,89.41799999999998,2.034817934645161,436,47320.82399999999,0.8317801048119242,319.0,72.336,51.049,6.000006e+17,31281.213,101.05,887.0,155,1791091800000000.0,7251884142857142.0,-840515000000000.0,834724166666666.6,0,1,0,1,0
275,998.69088337,34.88,0.214,102,16.062,15.022,19.999,200.31,90.0,89.811,1.9414229502513949,365,39014.12,0.6824930254822328,239.0,70.998,51.38399999999999,5.999999e+17,32238.201,100.772,901.0,155,1602985666666666.8,7188365142857143.0,-832302812500000.0,834094722222222.2,0,1,0,1,0
276,1090.0032962,30.24,0.215,69,12.255999999999998,15.005,20.003,199.983,90.0,91.266,1.97967087276926,436,46369.03599999999,0.8159705651719058,457.0,71.086,51.109,5.999992e+17,30611.506,103.577,915.0,151,3598441566666666.5,6782671428571429.0,-912710000000000.0,835981388888888.9,0,1,0,1,0
277,1205.954833,39.31,0.211,122,17.049,15.147,20.005,200.227,89.999,91.33,1.8821587623345284,405,43498.62,0.8129803860954258,354.0,71.673,50.506,6.000001e+17,32930.382000000005,104.111,894.0,153,-1008926333333333.4,1.2361378571428572e+16,-1715659687500000.0,834700833333333.4,0,1,0,1,0
278,1044.3719445,32.1,0.201,109,16.549,14.798,19.997,201.232,90.001,94.399,1.8566930910208044,365,39928.444999999985,0.6791632708503126,563.0,72.01899999999998,51.261,5.999984e+17,32577.756,100.455,913.0,153,4121356000000000.0,4425808571428572.0,-466198437500000.0,836906666666666.6,0,0,1,1,0
279,1082.919108,30.32,0.21600000000000005,95,17.704,15.079,19.996,201.06,90.00200000000002,90.936,1.8984781857006707,405,44083.44,0.8206537266797567,176.0,69.699,50.194,5.999998e+17,30639.973,101.681,886.0,155,2814915666666666.5,8508872857142858.0,-1242075312500000.0,835795833333333.4,0,1,0,0,1
280,1069.9737757,38.93,0.198,75,11.880999999999998,14.924,19.999,203.508,90.00200000000002,93.695,2.0200051420016685,436,47601.17200000001,0.8080778127038728,415.0,70.824,50.202,5.999986e+17,32421.295,101.155,884.0,159,3070884000000000.0,8318887142857142.0,-1201774375000000.0,828081944444444.5,0,0,1,1,0
281,1145.8588596,31.02,0.196,132,10.619000000000002,14.933,19.999,199.954,90.0,91.703,1.9431197138031664,405,44911.26,0.7824831959318601,495.0,71.286,51.207,5.999971e+17,31535.79,102.354,873.0,150,3621535333333333.5,3574118571428571.5,-226582187500000.0,831637222222222.2,0,1,0,0,1
282,1067.0103999,39.84,0.217,52,16.57,15.167,20.006,205.998,90.001,89.084,1.9466380990272532,405,43739.19,0.8313524564925547,269.0,70.00399999999999,51.743,6.000012e+17,31051.425,105.095,891.0,156,1877669433333332.8,5330156571428571.0,-426220000000000.0,831468333333333.4,0,1,0,1,0
283,907.02743333,36.69,0.188,75,18.078,14.959,19.998,197.696,90.001,91.593,1.9161691568645332,436,47669.187999999995,0.8312631195627097,413.0,71.889,51.542,5.999993e+17,31362.147,102.547,898.0,156,6526593666666667.0,6732420000000000.0,-1203268437500000.0,839410833333333.4,0,0,1,0,1
284,1156.4854825,31.72,0.215,112,15.594,14.935,19.997,202.641,90.0,91.654,1.9536303763667453,365,39771.13000000001,0.7437974425594782,514.0,70.13,52.105,5.999984e+17,31990.919,103.674,915.0,154,1772485000000000.0,4116995142857143.0,-155383125000000.0,828302500000000.0,0,1,0,0,1
285,1027.8504465,36.13,0.205,130,15.34,14.892,19.996,199.201,90.001,93.468,1.9269487609207323,405,44176.18500000001,0.7684717847520018,391.0,70.058,50.382,6.000025e+17,30310.73,101.148,906.0,155,293495000000000.0,8556176571428571.0,-1006714062500000.0,834860833333333.4,0,1,0,0,1
286,1091.2986265,44.82,0.199,141,16.301,15.139,20.0,196.285,89.999,91.748,1.8876821705242368,405,44755.74,0.7511239039154883,284.0,70.779,50.881,5.999997e+17,31613.386,105.532,913.0,159,4586615666666667.0,8546781428571429.0,-1422074687500000.0,837556666666666.6,0,0,1,0,1
287,1287.4354369,29.05,0.203,117,16.320999999999998,15.165,20.005,197.046,90.0,91.094,1.9566344987777509,365,38915.205,0.6761613302408986,304.0,69.405,51.062,6.000005e+17,31566.201,103.891,886.0,153,5041326600000000.0,6090351428571429.0,-900206875000000.0,841288055555555.5,0,1,0,0,1
288,1045.593616,34.88,0.213,167,14.337,15.005999999999998,19.994,195.762,90.0,90.685,1.984897100852624,365,39341.525,0.7298963547176301,433.0,70.257,50.852,5.999976e+17,29986.195,101.488,923.0,155,5467322000000000.0,5272800000000000.0,-783049062500000.0,831885277777777.8,0,0,1,0,1
289,1011.2985674,34.98,0.195,99,13.343,15.01,19.999,199.004,89.99799999999998,90.409,1.8457030210467236,405,43932.375,0.7973225711192047,233.0,69.975,49.761,5.999974e+17,31292.696,102.588,888.0,154,3251489000000000.0,5360801428571429.0,-571987187500000.0,830591111111111.1,0,1,0,1,0
290,1099.8872528,29.06,0.207,110,17.487000000000002,15.036,20.001,199.324,89.999,94.25,1.9658840271256328,405,43105.77,0.7682895597985374,240.0,71.40899999999998,50.3,6.000002e+17,32226.582,102.695,936.0,153,4437871666666666.5,5847695714285714.0,-816049062500000.0,834915833333333.4,0,0,1,1,0
291,1165.8330909,33.34,0.213,110,15.439,15.081,19.996,198.167,90.0,88.499,1.9334205150798416,436,47760.312000000005,0.8539910370115014,319.0,70.714,51.655,5.99998e+17,32025.475,105.206,924.0,157,2305409666666666.5,1.3400079571428572e+16,-2241812187500000.0,826613611111111.1,0,1,0,0,1
292,910.90522842,30.61,0.201,74,15.466,15.03,20.0,199.842,90.0,90.912,1.9297308317987443,436,47365.732,0.7990689746808765,589.0,70.486,51.103,5.999993e+17,31834.866,101.258,919.0,152,5447150666666667.0,7353464285714286.0,-1223822187500000.0,834684166666666.6,0,1,0,1,0
293,1076.6051267,35.41,0.21600000000000005,132,15.967,15.055,19.995,199.669,90.0,93.62,1.964710951379444,436,46960.687999999995,0.8497120528536487,363.0,72.56,51.145,6.000012e+17,33675.551,103.056,911.0,157,4038137666666666.5,7102380000000000.0,-1024840312500000.0,829404444444444.5,0,1,0,0,1
294,1016.5095201,34.39,0.217,212,14.441,14.915,20.002,199.527,90.0,91.604,2.0014093308008274,436,47081.89599999999,0.8588594504087461,315.0,69.953,50.082,5.999984e+17,31139.137,104.859,915.0,153,3593081333333333.0,2486748571428571.5,14239062500000.0,828625277777777.8,0,1,0,1,0
295,1148.1498955,32.8,0.191,14,15.835,15.188,19.995,196.291,90.0,92.45,1.920824227511476,365,39525.12,0.6633360533140451,573.0,70.179,51.018,6.000003e+17,31366.628,103.293,875.0,152,2476773666666666.5,3639470428571429.0,-144510937500000.0,836104722222222.2,0,1,0,0,1
296,1260.2337275999996,34.88,0.203,98,19.713,15.050999999999998,19.999,203.764,90.0,91.607,2.0628282238119358,365,39791.935,0.7105452704938775,422.0,70.994,51.192,6e+17,31408.661,103.015,902.0,156,-1534691333333333.2,1.5405622857142858e+16,-2345000937500000.0,832498055555555.5,0,1,0,0,1
297,1021.2452919,28.44,0.209,71,16.373,15.087,20.003,202.544,90.0,89.10700000000001,1.7646241387245245,365,39101.72,0.7425641860275867,13.0,73.064,51.037,5.999985e+17,31654.923,100.542,917.0,150,2616839400000000.0,9284788857142858.0,-1357769375000000.0,826321111111111.1,0,1,0,0,1
298,1101.7906248,29.78,0.2,60,15.345999999999998,15.073,19.997,192.937,90.0,88.854,1.9422385506273412,436,47065.328,0.8978953004654229,288.0,69.676,51.752,5.999985e+17,32420.46,102.947,884.0,152,3487041000000000.0,6687898571428571.0,-895212812500000.0,833580277777777.8,0,1,0,1,0
299,1003.138319,32.05,0.202,48,15.638,15.147,19.999,197.925,89.999,91.537,1.893066473699834,405,43236.585,0.8237048004702237,308.0,69.441,51.497,5.999991e+17,32096.305,102.504,896.0,158,1307464000000000.0,6501440571428571.0,-658392500000000.0,834599166666666.6,0,1,0,0,1
300,1164.5443147,35.12,0.21,41,17.589000000000002,14.942,20.001,200.814,90.0,91.475,1.9194677764534802,436,48502.82,0.8351274527080348,398.0,71.211,50.803,5.999997e+17,32563.022,100.521,901.0,152,3733916000000000.0,1478317142857142.8,218969375000000.0,840150555555555.5,0,1,0,0,1
301,1103.5479449000004,33.82,0.21,101,12.526,14.811,19.997,202.072,90.001,92.033,2.0187777009144066,365,39305.75500000001,0.7942275973418399,456.0,70.61399999999998,51.15600000000001,5.999997e+17,30885.27,102.933,884.0,156,2981046333333333.0,-494223285714285.7,723400093750000.0,838558055555555.5,0,0,1,0,1
302,1070.5545578,36.96,0.208,100,13.45,14.945,20.003,200.137,90.001,91.822,1.9629748789171249,365,38513.34,0.6790204989777485,280.0,71.089,51.154,5.99998e+17,31320.289,101.766,884.0,153,4531997666666667.0,7401511428571429.0,-1135410000000000.0,830662777777777.8,0,0,1,0,1
303,1089.5358042,39.91,0.21,26,13.508,14.968,20.004,198.682,90.0,90.736,1.9360828423354373,436,47593.76,0.8210922787193973,181.0,70.74,51.476000000000006,6.000002e+17,31878.063,103.123,910.0,152,3819191000000000.0,7866160000000000.0,-1181395625000000.0,832033333333333.4,0,0,1,0,1
304,1190.1840662,42.81,0.22,112,14.64,14.970999999999998,20.001,202.507,90.0,86.49799999999998,1.958359390965448,405,42668.775,0.7978864873490665,425.0,71.593,50.632,6.000006e+17,32007.987,103.511,886.0,155,2007258000000000.0,5520430428571429.0,-508025000000000.0,838085000000000.0,0,1,0,0,1
305,1063.8906915,38.24,0.212,60,16.878,15.062,20.001,199.76,89.999,93.927,1.9282768116015765,436,46180.684,0.8531655180240999,436.0,70.888,51.471,5.999992e+17,31060.004,101.271,880.0,155,5052869333333333.0,6949368571428571.0,-1099783437500000.0,837665555555555.5,0,0,1,1,0
306,1100.1615295,34.9,0.21,73,16.581,14.963,20.0,199.579,90.0,93.536,1.8989828168838012,405,43723.395,0.7692746025414553,495.0,71.388,51.302,5.999988e+17,31195.899,99.876,896.0,156,4241966000000000.0,-1251548571428571.5,778969375000000.0,824425277777777.8,0,1,0,1,0
307,1160.3504386,34.56,0.199,18,15.648,15.046,20.006,205.812,89.999,92.481,1.9640888565046828,405,42745.725,0.8002434320761279,514.0,70.32600000000001,51.20399999999999,5.999995e+17,30345.646,104.46,883.0,153,3313629000000000.0,1.3178868571428572e+16,-2300577812500000.0,829626111111111.1,0,1,0,0,1
308,1087.3876758,28.3,0.208,145,16.546,14.919,19.997,198.081,90.0,91.277,1.9089144218897804,405,43214.31000000001,0.7993415793805401,198.0,70.378,50.793,6.000005e+17,32640.339,103.302,870.0,154,4919999733333333.0,559482857142857.1,322500625000000.0,836095555555555.5,0,1,0,1,0
309,1054.979632,30.0,0.198,205,14.401,15.067,20.001,202.68400000000003,89.999,93.218,1.9203499716810848,436,46571.34,0.8386534610805165,446.0,68.999,50.437,5.999991e+17,31812.925,103.133,906.0,151,1924900566666666.8,9045727000000000.0,-1244050312500000.0,827457222222222.2,0,1,0,0,1
310,1096.8673996,38.53,0.211,180,15.825,14.968,19.998,199.786,90.001,92.872,1.9066617683613485,365,38792.93,0.6913769197548171,179.0,70.143,51.22,6.000016e+17,31897.15,104.146,885.0,156,2636722800000000.0,1.415565e+16,-2436173125000000.0,834925000000000.0,0,0,1,0,1
311,1001.0189617,45.09,0.208,134,19.632,15.099,19.99,202.13,89.999,91.701,1.9781297543177176,365,38671.75,0.7008394712790225,154.0,69.56,50.94600000000001,5.999993e+17,31335.259,100.331,913.0,155,4095074866666666.5,2585400000000000.0,-32605625000000.0,831153333333333.4,0,0,1,0,1
312,1043.412176,25.68,0.202,103,14.393,15.097,19.999,200.496,90.0,91.019,1.987477319162601,436,47532.28400000001,0.8679812468271901,445.0,71.881,51.695,5.99999e+17,31661.888,102.524,885.0,154,4289295000000000.0,3029542857142857.0,-172300937500000.0,836422500000000.0,0,0,1,0,1
313,1229.0975725,41.41,0.212,136,17.755,15.098,19.997,200.547,90.0,94.443,1.8493591669856093,405,43781.31000000001,0.8166705651763605,462.0,70.734,51.522,5.999998e+17,30483.424,102.248,893.0,156,3530211666666666.5,9763022857142858.0,-1563034687500000.0,832147777777777.8,1,1,0,0,1
314,1033.0259442,32.76,0.21600000000000005,89,15.187,14.939,20.0,201.47,90.001,92.586,1.9815077917100177,405,43459.74,0.7456174264600294,325.0,70.305,50.901,5.999993e+17,32041.628,102.595,921.0,158,2459534533333333.0,5706449571428571.0,-562862812500000.0,832855277777777.8,0,1,0,1,0
315,1092.979618,21.74,0.214,97,14.18,14.937,19.996,206.177,90.001,88.064,2.0714332367466755,436,47468.628,0.7955217235817454,401.0,71.185,51.489,5.999991e+17,31843.883,101.586,897.0,155,5411798333333333.0,7553472857142858.0,-1274167187500000.0,832234444444444.5,0,0,1,1,0
316,1114.7404907,34.27,0.21,65,14.585,15.11,20.002,199.367,89.999,92.242,1.9911991130833344,365,38918.49000000001,0.6991801394529156,245.0,70.408,50.432,5.999985e+17,30427.029,104.247,892.0,158,1983985200000000.0,8506195857142858.0,-1130989687500000.0,828893611111111.1,0,1,0,0,1
317,1237.4724604,36.21,0.21,231,13.185,15.16,19.997,201.816,89.999,91.764,2.0667567169557253,436,46363.368,0.8127247342334198,300.0,70.8,50.975,5.999989e+17,31076.654,102.468,918.0,152,2838598300000000.0,6244222428571429.0,-716445625000000.0,829821111111111.1,0,1,0,0,1
318,1136.771925,31.05,0.202,138,16.625999999999998,15.028,20.0,200.226,90.001,91.558,1.827345069899704,365,39927.35,0.6898611205612635,498.0,70.27,51.249,5.999995e+17,31775.473,102.414,924.0,154,963367666666666.6,7821163714285714.0,-903049375000000.0,835871666666666.6,0,0,1,0,1
319,1187.633139,36.81,0.214,104,12.255999999999998,14.913,20.003,197.906,90.001,92.177,1.9577986322864958,436,47293.356,0.7903619350090457,425.0,70.33800000000001,51.521,5.999993e+17,31621.297,101.545,889.0,153,2947140333333333.0,7855928571428571.0,-1101640000000000.0,832194722222222.2,0,0,1,0,1
